SimFin ID,Company,Ticker,ISIN,Revenues,EBIT,Net income,FCF,P/E,ROA,Price Close,MCAP,Volume (SMA 2m),COGS,Avg. shares basic,Gross Profit,Op. Exp.,SG&A,R&D,EBITDA,ST debt,Cur. assets,Debt,Equity,Chg. WC,Op. CF,Inv. CF,Net Cash from Equity,Fin. CF,Gross Margin,Operating Margin,Net Margin,ROE,FCF/Net inc.
11819631,TuSimple Holdings Inc.,TSP,US90089L1089,3747000,-299679000,-629849000,,-10.67722,-0.40947,40.42,7371912776,2633847.52381,-8893000,166378922,-5146000,-294533000,-85368000,-209165000,-291343000,509000,1506884000,3854000,1492970000,17765000,-170917000,-8408000,1066218000,1647996000,-1.37337,-79.97838,-168.09421,-0.42188,
670420,TWILIO INC,TWLO,US90138F1021,2254978000,-697174000,-730660000,-621064000,-74.22454,-0.0583,352.87,60939158830,1324403,-1112432000,161642336,1142546000,-1839720000,-1188132000,-651588000,-492881000,,6373688000,985219000,10694112000,-90493000,44965000,-3172109000,90438000,4454878000,0.50668,-0.30917,-0.32402,-0.06832,0.85
30388,"TWITTER, INC.",TWTR,US90184L1026,4451719000,390465000,384429000,-133524000,129.03018,0.02509,62.47,49858970639,11223880.61905,-1592252000,794028250,2859467000,-2469002000,-1461617000,-1007385000,907020000,953565000,9728141000,5201903000,7716128000,-4576000,1317238000,-977175000,-673044000,664725000,0.64233,0.08771,0.08636,0.04982,-0.34733
138054,TYSON FOODS INC,TSN,US9024941034,45698000000,3499000000,2384000000,4362000000,11.55117,0.06685,75.81,27654216894,1821328.40476,-40038000000,,5660000000,-2161000000,-2161000000,,4721000000,1566000000,9208000000,10352000000,16693000000,96000000,3822000000,-1063000000,-24000000,-2416000000,0.12386,0.07657,0.05217,0.14281,1.8297
378231,U.S. Bancorp,USB,US9029733048,22864000000,9284000000,7008000000,,12.24316,0.01254,57.01,84545830000,4720872.38095,,1500500000,,,,,9797000000,13413000000,,49773000000,53674000000,-77321000000,8735000000,-22801000000,-1542000000,6247000000,,0.40605,0.30651,0.13057,
914943,"Uber Technologies, Inc",UBER,US90353T1007,12187000000,-4705000000,-1022000000,-3382000000,-69.48469,-0.02819,39.75,74742322500,23529040.66667,-5925000000,1820646750,6262000000,-10967000000,-6643000000,-1979000000,-3949000000,,7783000000,10066000000,15744000000,1109000000,-2163000000,-706000000,110000000,1134000000,0.51383,-0.38607,-0.08386,-0.06491,3.3092
424210,"UDR, Inc.",UDR,US9026531049,1225217000,124318000,11883000,-174275000,1320.50465,0.0012,53.18,15785664188,1900613.42857,-429091000,295544750,796126000,-671808000,-51799000,,723823000,,175117000,5452107000,3909449000,-34505000,617458000,-613685000,82439000,9421000,0.64978,0.10147,0.0097,0.00304,-14.66591
1253258,"UiPath, Inc.",PATH,US90364P1057,736902000,-382244000,-384229000,-440432000,-41.41215,-0.16365,54.28,28579071360,4828754.95238,-122125000,293142000,614777000,-997021000,-789685000,-207336000,-369207000,,2159092000,0,1898953000,-64352000,1592000,-102483000,729582000,1474073000,0.83427,-0.51872,-0.52141,-0.20234,1.14627
80553,"Under Armour, Inc.",UA,US9043112062,5445516000,478436000,360358000,774041000,23.2513,0.07397,18.42,7783207338,3365285.90476,-2768112000,456271500,2677404000,-2198968000,-2198968000,,627160000,,3143185000,804621000,1846710000,164512000,624509000,128310000,2832000,-499918000,0.49167,0.08786,0.06618,0.19514,2.14798
367644,UNION PACIFIC CORP,UNP,US9078181081,20565000000,8503000000,5882000000,9823000000,22.96936,0.09476,201.47,133837028906,3014498.04762,-7586000000,670600000,12979000000,-4476000000,,,10714000000,1110000000,3764000000,28812000000,14303000000,-270000000,8367000000,-2330000000,-1529000000,-7602000000,0.63112,0.41347,0.28602,0.41124,1.67001
219075,"United Continental Holdings, Inc.",UAL,US9100471096,14593000000,-8956000000,-5529000000,,-2.38791,-0.07782,44.54,14413144000,10493688.80952,-16473000000,307150000,-1880000000,-7076000000,-357000000,,,2608000000,24673000000,40081000000,4904000000,,-944000000,-300000000,0,15940000000,-0.12883,-0.61372,-0.37888,-1.12745,
106423,UNITED PARCEL SERVICE INC,UPS,US9113121068,92466000000,10423000000,6078000000,12019000000,27.21637,0.0937,190.03,165427311498,2730899.30952,-69593000000,870500000,22873000000,-12450000000,,,13273000000,2120000000,21988000000,26185000000,10822000000,1063000000,12966000000,-4074000000,302000000,-8156000000,0.24737,0.11272,0.06573,0.56163,1.97746
721031,UNITED STATES STEEL CORP,X,US9129091081,13591000000,1099000000,918000000,1444000000,5.58954,0.05708,23.36,6299288669,19193752,-11437000000,247794750,2154000000,-1055000000,-342000000,,1814000000,763000000,5638000000,5566000000,5943000000,147000000,1603000000,-995000000,790000000,-1580000000,0.15849,0.08086,0.06754,0.15447,1.57298
367714,UNITEDHEALTH GROUP INC,UNH,US91324P1021,272099000000,20885000000,14512000000,28231000000,27.44706,0.06901,420.16,396210880000,2322367,-205957000000,946750000,66142000000,-45257000000,-21688000000,,23872000000,3868000000,58916000000,48216000000,73321000000,2296000000,20773000000,-17256000000,-4125000000,-6045000000,0.24308,0.07676,0.05333,0.19792,1.94536
1039024,Unity Software Inc.,U,US91332U1016,929454000,-482616000,-484023000,-456993000,-68.78449,-0.18185,136.69,38193555931,3396003.97619,-216506000,243567750,712948000,-1195564000,-650677000,-544887000,-435550000,,1995169000,0,1969783000,22108000,-80231000,-735592000,59527000,1352109000,0.76706,-0.51925,-0.52076,-0.24572,0.94416
1204606,"Upstart Holdings, Inc.",UPST,US91680M1071,467360000,149004000,58082000,250105000,311.56086,0.06421,303.32,23588416261,5337020.71429,,59660023,,-318356000,-254655000,,153031000,,630528000,6057000,716096000,99914000,222132000,-26779000,428516000,326451000,,0.31882,0.12428,0.08111,4.30607
898008,Upwork Inc.,UPWK,US91688F1049,440701000,-22516000,-26195000,-31802000,-230.50213,-0.04602,49.7,6269398995,1579292.21429,-118898000,124047750,321803000,-344319000,-246006000,-98313000,-11382000,6344000,412278000,6977000,308528000,-19537000,18123000,19406000,25685000,53593000,0.73021,-0.05109,-0.05944,-0.0849,1.21405
365184,US Foods Holding Corp.,USFD,US9120081099,25944000000,287000000,-18000000,18000000,-408.66,-0.00138,33.36,7405920000,2277120.11905,-21790000000,221250000,4154000000,-3867000000,-3867000000,,697000000,294000000,4166000000,5692000000,4107000000,-564000000,-107000000,-115000000,31000000,-756000000,0.16011,0.01106,-0.00069,-0.00438,-1
330907,V F CORP,VFC,US9182041080,10357094000,1077685000,1017727000,1263756000,26.58971,0.07511,69.55,27306829568,2313863.45238,-4819380000,389752000,5537714000,-4460029000,-4460029000,,1351790000,1009121000,4564138000,5735355000,3274030000,-27296000,1397421000,-1601635000,75348000,-684230000,0.53468,0.10405,0.09826,0.31085,1.24174
410846,VALERO ENERGY CORP/TX,VLO,US91913Y1001,80967000000,-1248000000,-1365000000,1238000000,-19.55985,-0.02461,65.6,26814666824,3678012.21429,-81294000000,407000000,-327000000,-921000000,-794000000,,1109000000,1044000000,19372000000,14680000000,18704000000,1454000000,2217000000,-1922000000,-24000000,776000000,-0.00404,-0.01541,-0.01686,-0.07298,-0.90696
1059911,VALVOLINE INC,VVV,US92047W1018,2798000000,487000000,374000000,363000000,15.23166,0.12266,30.96,5606160700,1070581.02381,-1806000000,184000000,992000000,-505000000,-505000000,,573000000,2000000,1016000000,1693000000,23000000,-196000000,397000000,-430000000,-100000000,-498000000,0.35454,0.17405,0.13367,16.26087,0.97059
398980,VENTAS INC,VTR,US92276F1003,3669590000,523888000,152384000,1787771000,140.07756,0.00648,57.1,21420529802,1940024.92857,-1938665000,374369500,1730925000,-1207037000,-128536000,,1600068000,,364770000,11761545000,10236566000,154515000,1259021000,-314890000,86018000,-1702866000,0.47169,0.14276,0.04153,0.01489,11.73201
543421,"VEREIT, Inc.",VER,US92339V1008,1165263000,543056000,256789000,823705000,42.00509,0.01988,47.43,10867633718,1398165.38095,-127948000,224312693,1037315000,-494259000,-61150000,,994325000,5590782000,285080000,5590782000,-6634651000,-30340000,740040000,37549000,-98108000,-566437000,0.8902,0.46604,0.22037,-0.0387,3.20771
101219,VERIZON COMMUNICATIONS INC,VZ,US92343V1044,132866000000,30793000000,19990000000,-10763000000,11.24294,0.05725,54.28,224722871119,14275757.38095,-54933000000,4140750000,77933000000,-47140000000,-30557000000,,47376000000,7023000000,35626000000,151917000000,75112000000,-1935000000,38654000000,-65789000000,,24107000000,0.58655,0.23176,0.15045,0.26614,-0.53842
344083,VERTEX PHARMACEUTICALS INC / MA,VRTX,US92532F1003,6683766000,2278698000,1991686000,2102462000,24.55561,0.16296,188.3,48791166200,1832239.09524,-809584000,259564000,5874182000,-3595484000,-783140000,-2823144000,2394767000,,8457514000,524925000,9196396000,-368571000,2120568000,-158140000,-558680000,-750980000,0.87887,0.34093,0.29799,0.21657,1.05562
10383332,Vertiv Holdings Co,VRT,US92537N1081,4826400000,253700000,100500000,457400000,80.34198,0.01885,23.73,8357686636,2144828.59524,-3218700000,340259976,1607700000,-1354000000,-1039000000,,462000000,21800000,2849400000,2144600000,743700000,-6000000,450600000,-62100000,266100000,-61100000,0.33311,0.05257,0.02082,0.13514,4.55124
1251885,Viatris Inc,VTRS,US92556V1061,15603700000,-707600000,-2046900000,2631800000,-7.00361,-0.0353,13.57,16410071542,7347123.07143,-11283800000,904675000,4319900000,-5027500000,-4411100000,-616400000,3417400000,3484900000,11749800000,24401900000,21206900000,-1226000000,1969400000,138500000,0,-1781900000,0.27685,-0.04535,-0.13118,-0.09652,-1.28575
1338976,VICI PROPERTIES INC.,VICI,US9256521090,1463381000,1381144000,1256794000,1423271000,8.63927,0.07299,29.57,15880385669,6753051.57143,,521363782,,-82237000,-31861000,,1384344000,6772903000,16150023000,6772903000,9735069000,-10827000,975613000,-3666223000,63031000,-582404000,,0.9438,0.85883,0.1291,1.13246
107326,VISA INC.,V,US92826C8394,22647000000,14806000000,10864000000,13415000000,43.74174,0.13141,221.75,474427764767,7697435.97619,,,,-7841000000,-6214000000,,17302000000,,28042000000,20996000000,37790000000,-7178000000,13352000000,665000000,-7041000000,-10036000000,,0.65377,0.47971,0.28748,1.23481
708868,Vistra Energy Corp.,VST,US92840M1027,11848000000,-1459000000,-1593000000,-290000000,-5.43708,-0.05897,17.79,8575758770,3069233.19048,-8876000000,486861645,2972000000,-4431000000,-1051000000,,536000000,1172000000,4749000000,12107000000,6068000000,644000000,971000000,-1494000000,-175000000,573000000,0.25084,-0.12314,-0.13445,-0.26252,0.18205
83200,"VMWARE, INC.",VMW,US9285634021,12290000000,2560000000,2061000000,4028000000,28.44126,0.06995,139.67,58571312850,1178538.97619,-2161000000,419854500,10129000000,-7569000000,-4614000000,-2955000000,3633000000,,9174000000,4721000000,9620000000,293000000,4445000000,-369000000,-1093000000,-2976000000,0.82417,0.2083,0.1677,0.21424,1.95439
1205636,VODAFONE GROUP PUBLIC LTD CO,VOD,US92857W3088,51053895364,6315164897,130521953,20691225826,,0.0007,15.97,46986934000,3456302.40476,-35061459881,2942200000,15992435483,-9677270586,-10339203352,,22748111975,13454630839,32324361525,80509699883,68436817065,-251720911,20061923547,-10793699442,-66426351,-17709032252,0.31325,0.1237,0.00256,0.00187,158.52679
858328,Vonovia,VNA.DE,DE000A1ML7J1,4434277160,6294703161,3723513005,7080211053,8.69185,0.04818,58.17,33298778026,1288005.19048,-2052147932,556372998,2382129225,3727065812,,,6404206541,2887226953,4079481140,30931234182,30139732643,-242562534,1607974980,-1720750802,0,2166148794,0.53721,1.41956,0.83971,0.12354,1.90149
378237,Vornado Realty Trust,VNO,US9290421091,1499311000,147146000,-103829000,35178000,-76.06419,-0.00623,41.28,7903661082,1407823.69048,-766533000,191319500,732778000,-585632000,-168449000,,565393000,,2744850000,2562148000,7318001000,-5018000,629234000,-147197000,297370000,-28041000,0.48874,0.09814,-0.06925,-0.01419,-0.33881
354109,"Voya Financial, Inc.",VOYA,US9290891004,4841000000,2614000000,1469000000,,5.25269,,61.99,7515124630,1269343.47619,,124475000,,,,,,336600000,,0,14611300000,473000000,1867000000,-708000000,-902000000,-699000000,,0.53997,0.30345,,
87466,"Walgreens Boots Alliance, Inc.",WBA,US9314271084,146290905226,3517885840,2286000000,4994897070,18.77844,0.02487,49.62,42939839818,4823403.38095,-117550592222,865125000,27876000000,-25281738280,-25311886933,,4804274151,10280244262,26608000000,40088493502,22906000000,1545000000,6394000000,-1974364206,-324864018,-3496640309,0.19088,0.02408,0.01565,0.0998,2.18499
239962,Walmart Inc,WMT,US9311421039,566145000000,25528000000,10050000000,29107000000,40.59,0.04213,48.24,403551403932,22554802.21429,-424055000000,8456250000,142090000000,-116562000000,-116562000000,,36420000000,2789000000,78243000000,59438000000,87127000000,-1828000000,29541000000,-4035000000,-7102000000,-19862000000,0.25098,0.04509,0.01775,0.11535,2.89622
120376,"Warner Bros. Discovery, Inc.",WBD,US9344231041,11301000000,2299000000,1383000000,-1205000000,0.31098,0.04,26.88,13594441943,5479307,-4156000000,506000000,7145000000,-4846000000,-3445000000,,3700000000,585000000,6728000000,15047000000,13308000000,-4748000000,2516000000,-353000000,-442000000,-1089000000,0.63224,0.20343,0.12238,0.10392,-0.87129
378239,Waste Management Inc.,WM,US94106L1098,16516000000,2841000000,1600000000,3556000000,40.34808,0.0551,152.68,64450390057,1317304.7381,-10082000000,422825000,6434000000,-3593000000,-1829000000,,4668000000,361000000,3226000000,13244000000,7354000000,-173000000,3945000000,-4637000000,-438000000,-1794000000,0.38956,0.17202,0.09688,0.21757,2.2225
417451,Wayfair Inc.,W,US94419L1017,14845565000,506180000,345646000,620204000,81.17302,0.07384,286.26,29649952020,1365734.40476,-10502460000,100265000,4343105000,-3836925000,-3268731000,,814171000,,3133860000,3047983000,-1541878000,-84490000,989805000,-620683000,-680665000,-475207000,0.29255,0.0341,0.02328,-0.22417,1.79433
58953,WELLS FARGO & COMPANY/MN,WFC,US9497461015,75120000000,20985000000,14468000000,-130082000000,13.28473,0.00743,46.47,192087067651,26190329.88095,,4136075000,,,,,29832000000,45635000000,,225291000000,193127000000,-163204000000,-42873000000,93974000000,-4257000000,-39431000000,,0.27935,0.1926,0.07491,-8.99101
378241,Welltower Inc.,WELL,US95040Q1040,4351944000,732894000,587117000,3634043000,60.98779,0.01825,85.83,35835784515,1881489.21429,,417312000,,-3619050000,-120213000,,1716470000,,2498702000,13461910000,17243208000,-104740000,1192053000,614000,366464000,-2224663000,,0.16841,0.13491,0.03405,6.18964
250582,WESTERN DIGITAL CORP,WDC,US9581021055,16922000000,1173000000,821000000,1313000000,21.51752,0.03142,43.78,17882977221,5729069.40476,-12401000000,403515000,4521000000,-3348000000,-1105000000,-2243000000,2385000000,251000000,9757000000,8725000000,10721000000,-175000000,1898000000,-765000000,134000000,-817000000,0.26717,0.06932,0.04852,0.07658,1.59927
378242,Western Union Co,WU,US9598021098,5030000000,1000000000,810000000,918500000,10.57077,0.09022,20.8,8465600000,3739776.80952,-2941900000,411100000,2088100000,-1088100000,-1088100000,,1219300000,,1061400000,2996800000,286299999,-278100000,879200000,-366500000,-150200000,-632700000,0.41513,0.19881,0.16103,2.8292,1.13395
749129,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,WAB,US9297401088,7731300000,762700000,453200000,1414599999,36.48217,0.02448,87.48,16533517221,1101752.88095,-5545300000,189000000,2186000000,-1423300000,-985400000,-154600000,1248600000,600000,3808200000,4080200000,10327800000,105100000,1070500000,-509600001,-103100000,-708000000,0.28275,0.09865,0.05862,0.04388,3.12136
57524,WEYERHAEUSER CO,WY,US9621661043,9823000000,3431000000,2284000000,4109000000,11.84445,0.1281,36.17,27099106550,3344285.16667,-5795000000,747932500,4028000000,-597000000,-461000000,,3901000000,150000000,3355000000,5250000000,10400000000,-16000000,3058000000,-464000000,72000000,-1460000000,0.41006,0.34928,0.23252,0.21962,1.79904
344928,WILLIAMS COMPANIES INC,WMB,US9694571004,8920000000,2691000000,1152000000,3112000000,26.64712,0.02532,25.28,30709192259,7258680.42857,-2507000000,1214299000,6413000000,-3722000000,-463000000,,4454000000,2143000000,2624000000,23234000000,14265000000,-432000000,3538000000,-1589000000,6000000,-1881000000,0.71895,0.30168,0.12915,0.08076,2.70139
198669,WILLIAMS SONOMA INC,WSM,US9699041011,7754577000,1274968000,984599000,1652737000,14.2318,0.23194,92.68,13784397607,2028841.38095,-4472529000,152290500,3282048000,-2007080000,-2007080000,,1467190000,,2073710000,0,1526719000,76290000,1534116000,-171186000,-601388000,-1663546000,0.42324,0.16441,0.12697,0.64491,1.67859
378243,Willis Towers Watson,WTW,IE00BDB6Q211,9649000000,1558000000,1514000000,1970000000,19.77305,0.03956,230.28,29703356640,2319105.14286,,130500000,,-8091000000,-5680000000,,2267000000,1110000000,20568000000,5105000000,11715000000,-487000000,1455000000,679000000,13000000,-1040000000,,0.16147,0.15691,0.12924,1.30119
10383320,WillScot Mobile Mini Holdings Corp.,WSC,US9713781048,1741387000,335736000,87538000,632040000,82.31526,0.01575,31.56,7208518987,1803715.80952,-861378000,228317911,880009000,-544273000,-470308000,,644247000,16557000,439546000,2522852000,2005413000,-36076000,452693000,-146829000,11834000,-956564000,0.50535,0.1928,0.05027,0.04365,7.22018
378245,Wynn Resorts Ltd,WYNN,US9831341071,2772343000,-666871000,-1439991000,-52083000,-6.2372,-0.11058,83.29,9635318944,4799957.61905,-1917496000,109802250,854847000,-1521718000,-711759000,,69047000,1308353000,3215089000,11920913000,-353839000,-325555000,-691245000,-200094000,838899000,-102494000,0.30835,-0.24054,-0.51941,4.06962,0.03617
378246,Xcel Energy Inc,XEL,US98389B1008,12738000000,2184000000,1564000000,-1947000000,21.80051,0.02755,64,34445235200,2343975.78571,-5187000000,532750000,7551000000,-5367000000,-2379000000,,4244000000,1766000000,4147000000,23242000000,14792000000,-1377000000,2189000000,-4362000000,727000000,1077000000,0.59279,0.17146,0.12278,0.10573,-1.24488
396684,XILINX INC,XLNX,US9839191015,3299532000,787987000,759012000,1048113000,49.46801,0.1297,153.78,37805275200,2448689.40476,-1054310000,244526250,2245222000,-1457235000,-503286000,-942503000,977831000,,3986409000,1492999000,3119604000,103005000,1237647000,-295789000,55588000,-742315000,0.68047,0.23882,0.23004,0.2433,1.38089
18786339,XP Inc.,XP,KYG982391099,,,,,,,45.08,17029645524,1382182.19048,,,,,,,,,,,,-261078943,307333180,-127092411,273894091,153068936,,,,,
3240027,XPENG INC.,XPEV,US98422D1054,,,,,,,39.01,29164369594,10001849.59524,,,,,,,,479950000,4960650000,,2863048000,361448905,-20250432,-638400365,1653229327,4973979022,,,,,
